Column1	Column2
amagueye	1
amagul	1
amagutoon	1
amajigen	1
amal	1
amalees	1
amaliiti	1
amalul	1
amam	4
amamata	2
amanaa	1
amande	3
amani	1
amano	1
amantaa	1
amantaake	1
amar	26
amara	14
amaral	2
amari	4
amarik	3
amariknaa?e	1
amas	6
amasig	11
amasoni	2
amata	1
amatau	1
amati	1
amatu	2
amatul	1
amatunu	1
amayel	1
amazon	1
ambasaad	3
ambasad	11
ambasadeer	1
ambasadoor	6
ambasadooruuji	4
ambasador	1
ambasaduuji	2
ambo	1
ambonii	1
ambouroue	2
ambroise	1
amdaade	1
amdaare	1
amdan	3
amde	13
amdh	12
amdi	2
amdinaaaare	1
amdu	13
am?um	1
amedi	1
amedy	1
amee	2
ameel	1
ameesagul	1
amega	1
amekirnaa?e	1
amelia	2
amelioration	1
amem	1
amen	721
amerik	762
amerika	2
amerikanaa?e	2
amerikannjo	1
amerikee	1
amerikeeji	1
ameriken	1
amerikhirnaange	1
ameriki	1
amerikke	2
amerikkee	2
ameriknaa?e	82
ameriknaaje	2
ameriknaajo	51
ameriknaare	2
ameriknaawal	1
ameriknaawel	1
amerikna?e	2
ameriknootorii	1
amerikwonnoo	1
amerique	2
âmes	1
amewul	1
amharik	2
am-hoyre	2
ami	26
amicale	1
amigan	2
amii	4
amiin	12
amiir	1
amiiri	1
amiirou	1
amiiru	12
amiirul	2
amiiruujo	1
amikaal	4
amilkaar	3
amimuur	1
amin	140
amina	2
aminaa?i	1
aminaangu	1
aminata	28
aminde	1
amineede	1
aminettu	5
aminetu	12
aminetuhaydaar	1
aminta	1
amir	1
amiraa	2
amiraaji	7
amiraaku	1
amirka	12
amirki	1
amirku	1
amisom	2
amjuub	1
amkadaar	1
amkko	2
amkoullel	1
amleen	1
amma	9
ammaa	10
ammaan	3
ammabahdu	1
ammama	2
ammar	1
amnésie	2
amnesty	5
amni	2
amnistie	2
amo	47
amojaar	1
amon	1
amoo	1
amoo?e	16
amooji	4
amoon	1
amor	3
amorcé	1
amortiseere	1
amosal	1
ampul	4
ampulaaji	10
amrata	3
amrii	1
amrik	1
amsatu	2
amsme	2
amsterdam	3
amstrong	2
amstro?	4
amtaare	4
amtugol	2
amud?e	1
amugol	1
amul	1
amuli	1
amuma	1
amuñu	1
amusuu	2
amutoon	1
amwaalihim	1
amw?o	1
amwokaa	1
amwolo?	1
amwolo?aaji	1
amwookaa	2
am?inii	1
aña	2
anaa	1
añaa	8
anaam	1
anaama	2
anaan	4
añaan	2
anaana	1
anaanaahi	1
anaanaare	1
anaanaas	1
añaande	1
añaani	5
anachronic	1
anad	2
anaérobies	1
anagalteer	1
anair	40
añàkk	1
anakroniq	1
añaleñamee?e	1
analiisuuji	1
analisuuji	1
analitik	2
anam	1
añam	7
anami	1
añamleñaagu	8
añamleñamaagu	8
añamleñamaare	1
añamleñameeje	1
añamleñameeji	2
añamleñamo	1
añamleñee?e	1
añam-leño	2
añamle??aagu	1
añamnguraagu	25
añam-nguraagu	6
añamnguree?e	5
añamngureeji	1
añamngureewal	1
añamngureewol	1
añamngureewu	7
añamnuraagu	1
anamu	1
anan	1
añan	2
añana	1
añañaa	1
añande	15
añanguraagu	1
añanguree?e	1
añani	1
anastasi	1
añataa	3
anatol	1
anbaar	1
añ?e	123
anbiuunii	1
anbiyaay	1
anc	169
ancar	3
ànd	1
?nd	10
andaa	1
andaama	1
andaande	1
andal	1
àndal	1
àndaloon	1
àndandoo	1
andannde	1
andanoo	1
anddi	1
ande	13
ànde	1
añde	35
andee	2
andere	2
anders	2
andi	6
añdii?e	2
andinaani	1
andinde	1
andiraa	1
andireede	1
andoo	1
àndoon	1
andoromed	2
andu	10
andu6e	1
andu?e	6
andul	2
àndul	1
anduna	1
andunoo?e	1
âne	1
añe	3
anéantie	1
añee	1
añeede	2
anémie	1
anesthésie	1
añetee?e	1
angaide	2
angal	13
angale	1
angalikaan	1
angalteer	85
angareeji	1
angateer	1
ange	6
angel	6
angela	5
angelaa	1
angeleere	2
angeles	9
angeleteer	2
angelik	2
angels	1
angelteer	2
anger	1
anges	1
angisee	1
angiseede	1
angisii	3
anglais	19
anglaise	1
angle	4
angleteer	6
angliae	1
anglican	1
anglikaan	1
anglosaxons	1
angne	1
ango	1
angoisse	1
angol	3
angola	1
angolaa	1
angoulevant	1
angoulvant	1
angström	1
angströms	1
ani	17
añi	7
anii	6
añii	1
añiima	1
aniinde	1
anik	1
animal	8
animals	2
animateurs	1
animations	3
anime	1
animer	3
animés	1
añintaa	1
anipa	2
añiraa	1
anirban	1
añiri	1
anis	2
anje	3
ankaade	1
ankara	1
anket	7
anketaaji	3
anki	1
ankitee	1
ankle	2
ankondirde	1
ankotoo?o	1
anktek	1
ankuwa	1
ankuwaajo	1
ankuwaaku	1
anloc	20
anlsesipl	2
anmbara	1
anmbariyyu	1
anmbiyaay	1
ann	12
anna	1
annaan	1
annabaa?e	33
annabaagal	4
annabaajo	1
annabaaku	1
annabee?e	1
annabi	178
annabiijo	10
annabij	1
annabiyuusuf	1
annaboojo	1
annadiraa?o	1
annahuu	1
annam	1
annama	24
annasaar	1
annasaara	1
annasaara'en	1
annd	1
annda	55
anndaa	382
anndaa?e	12
anndaa?o	1
anndaaka	65
anndaakaa	1
anndaakam	1
anndaama	10
anndaande	10
anndaandu	2
anndaangal	1
anndaango	3
anndaanguru	1
anndaani	3
anndaanndu	1
anndaano	11
anndal	4
anndalusi	1
anndalusii	1
anndaluus	1
anndan	1
anndanaa	4
anndanaaka	1
anndanaano	1
anndanakaa	1
anndanal	1
anndanan	1
anndananooka	2
anndan?e	1
anndande	4
anndan?o	1
anndanee	1
anndaneede	1
anndani	4
anndanoo	20
anndanooka	15
anndanooko	1
anndanoonde	1
anndanoowo	1
anndaraaka	1
anndat	1
anndata	2
anndataa	11
annday	2
annde	24
anndee	45
anndeede	61
anndeejo	1
anndeende	3
anndegol	1
anndere	5
annderee	4
anndetaaka	1
anndetee	4
anndeyankaagal	1
anndeyankeewo	1
anndi	275
anndidde	4
anndideede	1
anndii	35
anndiino	2
anndiir	1
anndikinaade	1
anndin	18
anndina	12
anndinaa	2
anndinaa?o	1
anndinaama	2
anndinaani	1
anndinanooka	1
anndin?e	2
anndinde	46
anndineede	4
anndingol	1
anndini	38
anndinii	17
anndiniikam	1
anndini-mo	2
anndinkinaade	1
anndinnde	8
anndino	1
anndinoo?e	1
anndinoore	14
anndinoowo	1
anndinta	3
anndintina	1
anndintinal	1
anndintinam	1
anndintinde	1
anndintinoo	1
anndira	1
anndiraa	107
anndiraa?e	15
anndiraa?o	1
anndiraaka	1
anndiraama	2
anndiraande	17
anndiraandi	1
anndiraangal	1
anndiraango	5
anndiraangol	1
anndiranoo	28
anndiranoonde	1
anndirde	2
anndiree	2
anndireede	45
anndiri	10
anndirnoo	1
anndirta	1
anndirtaa	3
anndirtee	3
anndirteende	1
anndirtirtaakena	1
anndirto	2
anndita	1
annditaa?o	1
anndital	1
anndite	1
annditeede	2
annditi	1
annditinde	1
annditingol	1
annditirde	1
annditir?o	1
annditire	1
annditiree	1
annditiretee	1
annditirgal	1
annditirgel	1
annditirte	1
annditondirde	1
annditoyde	1
anndittaako	1
anndodnirde	1
anndodtaako	1
anndol	1
anndondiraani	2
anndondiranoo?e	1
anndondirde	7
anndondiri	8
anndondirii	2
anndondirnoo	3
anndondirnoo?e	1
anndoonde	1
anndoor	1
anndori	1
anndornoo	1
anndotaako	1
anndu	95
anndube	5
anndu?e	445
anndude	301
anndu?e	1
anndu?o	2
anndugol	1
anndumi	1
annduno	4
anndunoo	14
anndunoo?e	1
anndunoode	3
anne	13
annebaa?e	1
annebi	36
annecy	2
année	46
anñeere	2
aññeere	10
annees	2
années	50
annelies	1
annexes	1
annexion	1
anngele	1
anngeleere	1
anngeleteer	6
annginaama	1
anngisaade	1
anngol	1
anngola	1
anngolaa	15
anngolaanaa?e	1
anngude	1
anni	2
anni?ersaire	1
annie	3
annii	1
anniversaire	7
anniversary	2
anniversiare	2
anniya	92
anniyaa	5
anniyaade	9
anniyaaji	23
anniyaaka	1
anniyaaki	7
anniyaama	1
anniyaande	1
anniyada	1
anniyadeede	1
anniyagol	1
anniyahal	1
anniyake	1
anniyam	1
anniyananaade	1
anniyanoo	1
anniyeede	1
anniyii	32
anniyii?o	1
anniyiima	4
anniyinoo?e	1
anniyo	2
anniyoo	1
annjannjara	1
annndi	1
annniyaade	1
annominde	2
annominee	1
annomini	1
annominiri	1
annominnde	1
annonce	4
annoncé	3
annondirde	1
añnoo	1
annoora	1
annoore	76
announce	1
announces	1
annoyii	2
anntenaaji	1
annuaire	1
annual	1
annuel	1
annuelle	1
annuellement	3
annuur	1
annuura	1
annuyee	1
annyeere	1
an?eeje	1
an?eere	1
anoci	9
anofel	2
anomalie	3
añondirnoo?e	2
anonymes	1
añoo?e	3
another	20
anouma	1
anps	2
anrpts	1
anrtps	1
ans	64
añs	1
ansaar	13
ansaari	1
ansaariyyu	1
ansar	1
anselin	2
ansiim	1
ansiimaaji	1
ansirabe	2
ansongo	1
ansonngo	1
ansumaan	2
answer	5
answerpy	4
anta	48
añtaa	1
antaaba	2
antaar	1
antaartik	1
antagonisme	1
antagonismes	3
antampirisaaji	1
antan	1
antananarivo	2
antannafaajo	1
antannafoore	1
antarktik	1
antarpirisuuji	1
antartik	2
antas	3
antasiraab	1
antassalaamu	2
añtat	3
añtataa	2
ante	1
antécédents	1
antédiluviennes	1
añteede	1
anteen	2
anten	1
antenaaji	2
antenne	5
antérieurement	1
antérieures	1
anterperenaagal	1
anthony	1
anthrax	1
anthropologie	3
anthropologique	1
anthropologue	1
anthropologues	2
anti	4
antiatlas	2
antibalakaa	1
antibiotik	5
antibiotikaaji	1
antibiyotik	2
antibiyotikaaji	1
anticipe	1
anticipée	1
anticlimactic	1
anticoagulants	1
antifongique	1
añtii	2
añtiima	1
antiinflammatoire	1
antiislam	1
antiiy	4
antijeen	1
añtina	1
antinomie	1
antique	1
antiraa	2
antireligieuse	2
antiri	1
antisémitisme	1
antmx	1
antoine	4
antonio	3
antoniyo	1
antoñoo	12
antoropoloosi	1
antu	1
àntu	1
añtu	2
añtu?e	1
añtude	2
àntug	1
antunes	1
añub	1
anumaa	2
anus	1
anuwaar	2
anxiety	2
any	26
anyaani	2
anybe	1
any?e	1
anyde	2
anyhow	1
anyii	1
anyone	1
anyplace	1
anysoftkeyboard	2
anysoftkeybord	7
anything	3
anyway	1
anywhere	1
aof	35
aoon	2
aopp	1
aout	34
août	13
aouzou	3
apaareyuuji	1
apaisé	1
apaisées	1
apaiser	1
aparantee?e	1
apart	1
apartaad	3
apartaay	3
apartaayd	107
apartaayde	4
apartaayid	1
apartayd	1
apartheid	12
apep	1
apic	1
àppeti	1
appol	1
appolo	7
appoloo	1
apr	69
aprataayd	1
apr-yaakaar	2
aqaba	1
aqabah	1
àqam	1
aqhaba	2
àqi	1
aqmi	149
aqmii	3
aqraaiyyu	1
àqu	1
aquatique	2
ar	108
ara	130
araa	1
araab	3
araa?e	6
araabeel	1
araabi	1
araade	1
araa?o	1
araaje	1
araaji	1
araajo	1
araama	1
araani	52
araano	1
araaraay	44
araaraayuuji	5
araare	1
araawa	1
araawu	1
araay	1
arab	337
arabaagal	2
arabannda	1
arabbe	1
arabii	2
arabo	1
arabsat	1
arabu	1
araf	1
arafa	1
arafaat	145
arafat	11
arafata	1
arafu	1
arak	1
aram	13
arambo	2
aramsaare	1
aran	3
arana	1
aranaama	1
aranan	2
aran?e	5
arandal	1
arande	4
arandeejo	1
arandeere	1
arandeeru	1
arandewol	1
arandeyal	1
araneeji	1
aranel	1
aranere	1
arani	81
arani'en	14
arani-en	6
aranii	4
aranimi	1
araniri	1
araniyaagal	2
aranke	1
arannde	1
aranndeeho	1
aranndeejo	1
aranndeere	1
aranndeewu	1
aranndel	1
arano	2
aranta	2
arantaa	3
arantaamo	1
arap	2
araraay	2
arare	1
arata	51
arataa	11
arataano	2
aratnoo	1
aratnoo?e	6
aray?e	1
arayse	2
arbaadi	1
ar?e	132
arbinnda	1
arci	1
arda	4
ardaa	1
ardaaade	1
ardaa?e	1
ardaabi	2
ardaade	129
ardaaka	2
ardaaki	3
ar?aaku	1
ardaama	1
ardaani	8
ardaare	3
ardabil	2
ardag	2
ardagol	1
ardami	1
ardanii	2
ardannoo	1
ardata	15
ardataa	3
ardataako	1
ardatata	1
ardatoo?e	6
arde	226
arde-?e	2
ardec	2
ardeede	1
arde-mi	2
ardent	1
ardi	106
ardibebe	1
ardii	239
ardii6e	5
ardii?e	344
ardii?o	2
ardiima	18
ardiinde	2
ardiingo	1
ardila	1
ardin	2
ardina	3
ardinaa	39
ardinaa?e	4
ardinaaka	1
ardinaama	3
ardinaande	1
ardinaani	1
ardinanoo	1
ardinanoo?e	2
ardinanoonde	2
ardinde	11
ardin?o	1
ardinee	1
ardineede	8
ardini	15
ardinnde	2
ardinnoo	3
ardino	1
ardinoo	70
ardinoo?e	26
ardinooma	7
ardinta	5
ardintaake	1
ardirta	1
arditaade	10
arditaare	2
arditii	13
arditii?e	1
arditiima	3
arditinaa	1
arditittoo?o	1
ardito	2
arditoo	2
ardo	38
ar?o	98
ardoban	2
ardodaade	1
ardodinoo	1
ar?odipitee	1
ar?ogal	1
ardoo	14
ardoo?e	1
ar?oo?e	1
ar?ooji	3
ardoraa	2
ardoraade	5
ardoraaka	1
ardoraaki	1
ardorde	94
ardoreede	1
ardorii	2
ardorii?e	1
ardortaake	1
ardortaako	1
ardorto	1
ardotaako	3
ardoto	1
ardotoo	12
ardotoo?e	14
ardoyaade	1
ardoyde	1
ardoyi	1
ardu	1
arduban	2
ardu?e	7
ardude	23
ardunde	1
ardundu	3
ardungo	1
arduno	1
ardunoo	11
ardunoo?e	5
ardutal	1
arduwaasuuji	1
are	131
?re	1
?rea	2
ared	11
aree	5
areede	9
areeji	1
aren	1
aretee	6
areva	21
arfa	2
arfajata	1
arga'o	1
ari	415
arial	2
ariane	1
aric	2
ari?ona	1
ariel	3
arifunnda	2
arii	187
ariimo	1
ariino	25
arika	1
arindoo	1
arisona	2
arisonaa	1
aristkaraasi	1
aristote	2
ariwaas	1
ariyel	10
arizona	2
arjagaa	3
arjentiin	1
arjige	2
arjike	1
arjuke	1
arjun	1
arkaam	1
arkewoloosi	2
arkilla	1
arme	24
armeeji	1
armiyaa	1
arnde	5
arndu	2
arngal	1
arngo	2
arñi	1
arno	1
arnoo	37
arnoo?e	101
arnoonde	2
arnoongo	1
arodrde	1
arol	1
arondirel	1
arondismaa	2
aroo?e	38
arooji	1
aroore	47
arooru	13
around	10
arousal	1
aroy	4
aroyi	7
aroyii	2
aroyta	1
arp	19
arrahiimi	4
arrahmaan	1
arrahmaani	5
arsaatiin	6
arsalnaa	1
arsantiin	8
arsantiinsili	1
arsantinnaajo	2
arsenal	1
arsi	4
arsige	1
arsikin?o	1
arsikini	1
arsikunteejo	1
arsinaar	5
arsogin	1
arsuga	1
arsuka	1
arsukaaji	2
arsuko	4
arsuku	6
arta	105
artaa	22
artaade	1
artaani	10
artan	3
artanaama	1
artande	4
artan-en	2
artani	2
artat	3
artata	19
artataa	11
artatno	1
artdoam	1
arte	3
artee	1
arteede	3
arteer	1
artemis	1
artetaake	2
artetee?i	1
artetee?o	1
arti	474
articielle	6
article	82
articles	27
articule	1
artidi	3
artificielle	7
artii	147
artii?o	1
artiikal	6
artiima	1
artiingo	1
artiingol	1
artiino	3
artino	1
artinoo?e	1
artinoongal	1
artir	6
artira	21
artiraa	17
artiraa?	1
artiraa?e	97
artiraa?e2	1
artiraaka	1
artiraama	2
artiran	1
artirande	3
artiranoo	1
artiranoo?e	27
artiranoyi	1
artirat	1
artir?e	2
artirde	84
artiree	6
artireede	7
artiri	41
artirii	6
artirii-en	2
artiri-mi	2
artirimo	1
artirnoo	1
artirnoo?e	2
artiroore	1
artiroy	1
artiroyi	2
artirta	3
artirtaa	1
artirtee?e	1
artitaade	1
arto	1
artoo?e	5
artoraade	1
artoya	1
artoyde	2
artoyi	4
artoyta	3
artu	29
artu?e	43
artude	116
artunde	2
artunoo	2
artunoo?e	16
artur	1
aruba	1
arude	3
aru?o	1
arusha	1
aruus	1
arwande	6
arwaniingo	2
arwaniire	21
arwannde	4
arwano	1
arwiniinde	2
arxtheetfz	1
aryeen	1
ar?inaade	1
ar?ino	1
ar?	2
?r?	1
as	121
asaaba	16
asaad	4
asaadu	1
asaal	1
asaamaan	2
asaambele	41
asaambelee	1
asaammbele	4
asaani	2
asaba	3
asad	10
asadiyu	1
asakal	103
asakeeje	2
asakke	1
asakkeeje	1
asakkeeji	2
asal	1
asalaamu	1
asali	1
asamaan	176
asamaanuuji	5
asaman	4
asamanuuji	6
asambele	4
asammbele	48
asammbelee	3
asan	7
asanaa	1
asanee	1
asaneede	1
asangal	2
asara	1
asawaad	10
asawad	7
asay	1
asayeere	1
asde	8
as?e	1
asecna	2
asee	2
aseede	2
aseer	1
aseriif	3
aset	146
asete	2
asettiyal	1
asey	1
aseyeere	1
asi	14
asidaaji	2
asii	49
asiid	3
asiim	1
asiinaa?e	2
asiis	458
asiismameer	1
asiisu	1
asili	1
asilim	1
asin	5
asiraa	1
asiri	1
asirinaa?e	1
asiyaa	2
asiyee	5
askal	7
askan	4
askanal	1
askanale	1
askanaleem	1
askanam	1
askani	1
askantee	2
askanu	1
askatee	1
askee	2
askeede	3
asketaake	4
asketee	8
askia	1
askida	1
askina	1
askinan	1
askinde	1
askini	9
askinii	3
askinoo?e	1
askinta	1
askintoo?e	1
askirtee	6
askitintoo	6
askitintoo?i	1
askiyaa	3
asko	24
askoo?e	1
askooji	4
askude	4
aslama	1
asli	25
asliije	1
asliiji	1
asliyankooje	4
asliyeere	2
asma	1
asmaa	3
asmaan	6
asmaawu	1
asmaayi	1
asmiyyu	4
asnde	4
asngo	3
asomsiyon	1
asoneloo	1
asoo?e	1
asotorofisik’en	2
aspiriin	8
aspirin	1
asra	1
asraayiil	2
asraiyyu	1
asrawi	1
asrawiyya	1
asrayiil	1
asru	5
asta	1
astarakaan	1
astel	7
astérix	1
asteroyid	1
astoronomi	3
astoronomii	6
astoronomiya	20
astoroon	4
astra	1
astu	3
astuce	1
asulu	1
asumaani	1
asuraa	1
asuuraa	9
asuwaan	2
asuwan	2
asuwanik	1
asweer	2
ataa	3
ataaaye	2
ataay	2
ataaya	1
ataaye	21
atal	1
atalantik	10
ataliyee	3
atalla	1
atampaare	1
atantaa	1
atantaaji	3
atar	6
atataa	2
atavique	1
ataviques	1
ataya	1
atayuuji	1
atee	1
atiime	1
atiimee?e	1
atiimeejo	1
atil	2
atiya	1
atkinson	3
atlanta	1
atlantic	2
atlantiik	13
atlantik	25
atlantis	2
atloon	1
atnoo	2
atom	1
atomaaji	1
atome	3
atomere	1
atomes	1
atomic	1
atomik	13
aton	1
atruus	3
àtt	1
attaar	36
attaarnaa?e	1
attaartiisiksa	1
àttaaya	1
attalantik	2
àttan	1
àttanuñu	1
at-tarmajiyyu	2
attay	1
atte	1
àtte	1
àtteb	1
àtteekaay	1
àttekaay	1
attey	1
àttey	1
attu	1
atulsalafiyyatu	1
atum	1
atumaane	1
atumaani	15
avomm	73
awa	11
awaade	1
awaa?i	1
awaas	1
awadi	1
awa?ii	1
awagol	1
awaited	1
awal	1
awalu	1
awarded	1
awards	19
awardwinning	1
aware	2
awareness	1
away	4
?way	1
awdagoos	1
awdagos	1
awde	12
aw?o	1
awesome	2
awfa	2
awhile	1
awii	1
awiiru	1
awinaade	1
awinde	1
awinii?o	1
awira	2
awirgal	1
awiriil	14
awiril	11
awiskuru	2
awiyon	2
awiyo?aaji	1
awjeft	4
awkada	1
awkeer	2
awker	1
awlaad	3
awlad	1
awlata	2
awlu?e	72
awnata	1
awnorgal	1
awnude	1
awo	76
awoalalynaat	1
awoka	1
awokaa	24
awokaaji	23
awokaare	1
awol	1
awolopaaji	2
awoo	2
awoobe	1
awoo?e	21
awooji	7
awookaa	1
awooru	1
aworaade	1
aworgal	1
awotoo?o	1
awowaade	1
awoya	1
awoynaat	12
awoyni	2
awoysi	1
awra	1
awral	2
awre	3
awsi	2
awtaade	6
awteede	1
awude	1
awul	1
awuna	1
awusu	2
awwal	3
aw?aa	1
aw?aade	1
aw?al	10
aw?ata	2
aw?e	5
aw?i	7
aw?o	2
aw?oo?e	3
aw?orgal	1
aw?otoo?o	1
aw?ude	4
ayaa	2
ayaaje	6
ayaanal	1
ayaatuu	2
ayaawo	43
ayaawooji	8
ayarii	1
ayatuu	4
ayaweere	2
ayawo	2
ayba	1
aybaa?o	1
aybaango	1
aybe	1
aybeede	1
aybina	2
aybinaade	1
aybinde	16
aybingol	1
aybini	8
aybinii?e	1
aybinii?o	1
aybiniika	1
aybiniinde	1
aybiniingal	1
aybinoo?o	1
aybinoore	4
aybinoowol	1
aybinta	1
aybooje	1
ayboore	1
ayboowo	1
aybu?e	6
aybude	1
aybugol	1
ayda	13
ayeeru	1
ayib	1
ayibal	1
ayibbaaji	3
ayibi	1
ayiiba	8
ayiibaaji	2
ayiijo	3
ayilee	2
ayka	1
aykaade	1
ayke	1
aykeede	1
ayki?a	1
aykinde	1
ayko	1
aykondiral	1
aykondirde	1
aykondireede	1
aykondirgol	1
aykondirol	1
aykoode	1
aykooje	1
aykoore	1
aykude	1
aykugol	1
aylande	1
aylinkoo?e	1
aymaan	3
aymana	1
ayna	11
aynaa	10
aynaabe	1
aynaa?e	222
aynaaka	2
aynaama	6
aynaare	1
aynal	1
aynana	1
aynaniino	1
aynata	4
aynatnoo	2
aynetee	1
ayni	1
ayniin	17
ayniina	11
ayniino	1
aynira	2
aynirta	1
aynoo?e	10
aynoove	6
aynoya	1
aynoyaa	2
aynoyii	4
aynoyta	1
aynu	1
aynude	8
ayoemapa	1
ayons	1
ayrapooruuji	3
ayri	1
aysa	1
aysaa	3
aysata	117
aysatataal	1
aysatu	1
ayse	23
aysettu	1
aysi	2
aystata	2
aystel	6
ayti	1
aytinaade	1
ayuub	1
ayuuba	2
aywa	1
aywina	1
a??a	2
a??ere	4
ayyibaaji	3
ayyiir	1
ayyina	1
ayyinaade	1
ayyinaangol	1
ayyinde	1
ayyineede	1
ayyingol	1
ayyini	1
ayyinii?e	1
ayyinii?i	1
ayyinii?o	1
ayyiniingal	1
ayyiniinge	1
ayyiniingo	1
ayyinirde	1
ayyinori	1
ayyo	1
ayyuba	1
a??ude	2
ayyun	3
ayyuuba	4
ayyuun	12
ayyuunaa?e	1
a?e	1
??e	1
??d	1
?	358
ba	112
ba’?e	2
ba’?i	1
baa	29
?aa	1
?a'aaru	1
?a'aaruwal	1
baab	1
baaba	1313
baabaa	1
baabaabe	1
baabaa?e	68
baabaa?enaa?e	1
baabaagu	7
?aa?aaji	1
baabaali	4
baababaydi	2
baaba?e	2
baabaho	1
baabahone	1
baabakar	25
baabakara	3
baabalih	1
baabam	3
baabamakko	1
baabana	4
baabanaa	1
baabangol	4
baabani	3
baabantoo	1
baabayaagal	2
baabayel	21
baabe	1
baabi	3
baabii?e	2
baabii'en	1
baabiiko	1
baabila	1
baabiraa?e	24
baabiraa?o	17
baabiraaé—o	1
baabiraagu	1
baabira?o	2
baabiyo	1
baabondirgal	7
baaboo	2
baabooy	14
baabooyi	2
baabotonoo?e	1
baabu	1
baabum	1
baabuusu	1
baa?a	1
baa?am	1
baa??e	1
baade	10
?aade	7
baa?e	27
?aadeeji	1
baadel	1
?aadem	1
baadi	4
?aadi	2
baa?i	33
baa?ii?e	1
baa?iiko	4
baa?iraa?e	2
baa?iraa?o	1
baadiya	3
baadiyaaji	1
baadiyanke	1
baa?iyo	1
baadiyya	4
baa?o	6
baadoolo	6
baadu	2
baa?um	4
baafal	22
baafe	14
?aafnii?o	1
?aafta	1
?aaftanaama	2
?aaftatee?e	2
?aafti	4
?aaftii	1
baafuur	4
baagal	22
baagante	1
baage	4
baahiya	1
baajaa?o	1
baajaar	1
baajar	1
baajen	2
baaji	16
baajibii?o	1
baajibiingal	1
baajii?o	1
baajiire	1
baajital	2
baajo	4
baajogol	1
baajol	3
baajoraa?o	1
baajotonoo?o	1
baajotoo?o	4
baajotoongol	1
baak	11
baakaa?i	1
baakan?e	2
baakari	1
baakawol	1
baakubugu	1
baal	226
baalaaje	6
baalaaji	3
baalal	1
baal?e	7
baalboruuje	1
baaldal	1
baalde	2
baal?e	2
baaldetee?o	2
baaldu?o	1
baale	1
?aaleejo	1
?aaleewu	1
baalel	5
baali	82
baaliboru	2
baaligaade	1
baaligaaki	1
baaligaaku	1
baaligake	1
baaligi	1
baaligii?o	1
baalikaade	1
baaliki	1
baalle	1
baalñaamaaje	1
baalñaamaawi	2
baalñamaawi	1
baalnde	33
baalol	1
baalooji	4
baaloowo	1
baaltii?o	1
baaltinal	1
baaltingal	1
baaltinoowo	1
baaltol	1
baaluuji	4
baalwaale	1
baambey	1
baame	8
baamen	2
baamle	1
baamleejo	1
baamlewol	1
baammuule	6
baamngel	1
baamooji	1
baamte	2
baamtirgal	1
baamtuwaat	1
baamu?o	1
baamum	2
baamuns	1
baamuule	27
baan	15
baañ	2
baana	2
baana’en	2
baañaan	1
baañaawo	1
baanabaana	1
baana-baana	2
baañan	1
baañcogol	1
baancol	1
baancotoo?o	1
baandargiin	1
baandiraa?e	3
baane	1
baangal	3
baa'ngal	6
baange	2
baani	1
?aani	2
?aanii?o	1
baanjitagol	1
baañjitagol	1
baano	1
baanoo	1
baañoowo	18
baanteede	1
baañtingal	1
baantoowo	1
baanyaaru	1
baanyoowo	2
baar	36
?aar	1
baara	22
?aara	1
?aaraade	5
baaraa?i	2
baaraaji	4
baaraan	5
?aaraani	2
baaraaru	1
baaraas	2
baaraasi	1
baaraasuuji	4
?aaragol	1
baarajaagal	1
?aarake	1
?aaral	1
baarangol	1
?aarata	1
?aar-?aa	2
baare	7
?aare	1
?aaree	7
baarel	1
baarelbarka	1
baareyna	1
baarga	1
?aarga	1
?aargol	1
baari	8
?aari	9
?aarii	21
?aarii?e	2
?aariingu	1
?aariino	1
?aarinoo	1
baarka	1
?aarle	1
?aarna	1
?aarnaa	2
?aarnataa	2
?aarni	10
?aarnu?o	6
?aarnunde	1
baarol	3
?aarol	1
?aaroraade	1
?aaroraa?o	1
?aarorde	14
?aarordu	1
?aarorgal	2
?aarorii	1
?aaroroo	1
?aarortoo?o	1
?aarotoo	1
baartaa?o	1
baartaama	1
baarte	1
baarteede	1
?aarti	2
?aartii	1
?aartina	1
?aartinde	1
?aartineede	1
?aartingo	1
?aartingol	2
?aartinoowo	1
baartol	1
baartooji	1
baartude	1
baaru	1
?aaru	1
?aarude	1
baaru?e	1
baaruuji	30
baaruuru	1
baas	9
?aas	16
baasa	1
baasaa	1
baasaade	1
baasaa?e	1
baasaa?o	1
baasal	199
baas?e	4
baas?i	1
baas?o	28
baasgol	73
baasi	15
baasikunu	2
baasinaa?o	1
baasisma	1
baasist	3
baasiste	3
baasitaade	1
baasnoo?o	1
baasnumel	2
baasol	1
baasorde	1
baasotoonde	1
baas-timmal	2
baasu?o	1
baasuuji	8
baat	1
baata	1
baatal	2
baatam	1
?aatane	1
baate	1
baathisme	1
baathiste	1
baati	1
baatin	1
?aatingo	1
baatinoowo	1
baatinub	1
baatiraani	3
baatireede	2
baatirtee?i	1
baatol	1
baatoodi	1
baatoraa?o	1
baator?e	1
baatore	1
baatsen	2
baatu	1
baatub	1
baatu?e	1
baatu?o	1
baatungal	1
baaw	1
baawaa?o	19
baawaali	1
baawal	33
baawat	1
baawde	1
baaw?e	109
baaw?em	1
baaw?i	38
?aaw?inde	1
baaw?o	153
baawðo	1
baawe	7
baawgol	2
baawka	1
baawnaa?i	1
baawnangal	1
baawndi	1
baawnetee?o	1
baawngal	12
baawngel	3
